327.621,309.633,280.423,270.856,262.037,253.022,246.33,241.867,236.261,238.868,262.098,267.197,282.741,338.135
309.633,275.468,269.409,254.406,243.077,234.918,228.701,222.221,230.967,233.999,240.145,255.621,269.59,320.839
280.423,269.409,249.05,243.341,231.179,225.806,218.759,218.528,227.264,236.35,240.062,246.606,263.236,313.158
270.856,254.406,243.341,223.889,224.117,223.403,218.574,222.834,225.605,234.156,232.427,246.597,255.586,297.952
262.037,243.077,231.179,224.117,220.582,216.488,215.572,214.188,218.365,222.723,230.732,240.565,245.305,293.288
253.022,234.918,225.806,223.403,216.488,214.193,204.997,210.203,212.402,218.592,226.787,235.854,241.084,282.391
246.33,228.701,218.759,218.574,215.572,204.997,204.06,207.029,209.163,214.47,218.685,222.895,233.562,272.66
241.867,222.221,218.528,222.834,214.188,210.203,207.029,216.497,209.051,211.67,214.471,221.443,230.975,261.294
236.261,230.967,227.264,225.605,218.365,212.402,209.163,209.051,210.217,207.175,211.499,222.112,226.826,255.42
238.868,233.999,236.35,234.156,222.723,218.592,214.47,211.67,207.175,211.759,214.304,223.115,227.572,252.666
262.098,240.145,240.062,232.427,230.732,226.787,218.685,214.471,211.499,214.304,216.776,220.085,227.943,252.859
267.197,255.621,246.606,246.597,240.565,235.854,222.895,221.443,222.112,223.115,220.085,223.632,230.945,253.806
282.741,269.59,263.236,255.586,245.305,241.084,233.562,230.975,226.826,227.572,227.943,230.945,235.329,254.961
338.135,320.839,313.158,297.952,293.288,282.391,272.66,261.294,255.42,252.666,252.859,253.806,254.961,268.076
