344.073,329.777,297.841,286.525,278.466,268.634,260.7,257.513,252.522,253.037,276.781,281.897,297.524,360.727
329.777,292.061,287.063,269.877,258.801,248.56,242.548,235.229,245.368,249.75,254.779,271,286.184,342.176
297.841,287.063,264.43,258.726,246.747,240.808,232.623,231.26,242.47,251.563,254.74,260.233,278.244,331.979
286.525,269.877,258.726,239.043,238.458,236.008,230.507,234.936,238.598,247.663,244.958,259.54,269.981,316.447
278.466,258.801,246.747,238.458,234.435,228.581,228.988,225.465,231.022,234.271,244.242,253.893,258.174,310.269
268.634,248.56,240.808,236.008,228.581,226.416,215.472,223.054,224.679,230.294,238.898,247.541,253.835,299.527
260.7,242.548,232.623,230.507,228.988,215.472,215.084,218.192,221.024,226.54,230.986,235.797,246.472,288.183
257.513,235.229,231.26,234.936,225.465,223.054,218.192,228.55,219.389,223.326,226.314,234.357,243.813,276.491
252.522,245.368,242.47,238.598,231.022,224.679,221.024,219.389,221.142,219.26,223.396,234.429,237.953,269.196
253.037,249.75,251.563,247.663,234.271,230.294,226.54,223.326,219.26,222.377,224.76,234.4,239.398,266.521
276.781,254.779,254.74,244.958,244.242,238.898,230.986,226.314,223.396,224.76,229.343,232.453,239.948,266.664
281.897,271,260.233,259.54,253.893,247.541,235.797,234.357,234.429,234.4,232.453,235.726,242.39,267.041
297.524,286.184,278.244,269.981,258.174,253.835,246.472,243.813,237.953,239.398,239.948,242.39,245.136,268.445
360.727,342.176,331.979,316.447,310.269,299.527,288.183,276.491,269.196,266.521,266.664,267.041,268.445,281.715
