370.268,336.673,314.673,293.427,265.403,251.789,227.905,215.565,211.698,215.116,207.564,214.639,228.363,270.159
336.673,288.451,273.779,256.405,240.479,218.439,213.021,199.108,193.063,191.814,197.18,208.977,214.698,257.127
314.673,273.779,253.662,238.912,225.208,199.084,190.743,186.418,180.766,189.018,185.381,196.064,204.201,248.461
293.427,256.405,238.912,215.34,208.202,196.523,188.217,185.377,180.1,182.055,184.456,191.814,202.282,243.218
265.403,240.479,225.208,208.202,194.045,184.6,176.905,175.381,177.887,180.9,184.136,193.479,200.312,233.435
251.789,218.439,199.084,196.523,184.6,180.011,174.892,170.249,172.237,173.184,177.412,184.553,193.281,224.319
227.905,213.021,190.743,188.217,176.905,174.892,160.75,165.167,167.223,172.466,171.495,180.465,187.637,216.014
215.565,199.108,186.418,185.377,175.381,170.249,165.167,166.671,167.812,169.25,171.295,176.088,182.685,209.363
211.698,193.063,180.766,180.1,177.887,172.237,167.223,167.812,168.249,167.421,170.434,169.051,181.061,201.903
215.116,191.814,189.018,182.055,180.9,173.184,172.466,169.25,167.421,167.441,167.447,174.334,179.3,199.4
207.564,197.18,185.381,184.456,184.136,177.412,171.495,171.295,170.434,167.447,169.044,173.229,176.966,195.521
214.639,208.977,196.064,191.814,193.479,184.553,180.465,176.088,169.051,174.334,173.229,178.1,178.498,195.194
228.363,214.698,204.201,202.282,200.312,193.281,187.637,182.685,181.061,179.3,176.966,178.498,178.35,195.258
270.159,257.127,248.461,243.218,233.435,224.319,216.014,209.363,201.903,199.4,195.521,195.194,195.258,200.473
