322.655,291.998,273.187,253.424,231.927,218.788,199.4,187.592,186.058,186.706,179.882,184.008,197.522,229.51
291.998,254.98,241.076,224.935,209.718,190.057,186.858,172.378,166.959,165.787,169.584,181.466,185.709,222.185
273.187,241.076,222.131,209.224,196.089,174.301,168.393,162.906,158.271,163.828,161.167,169.304,180.814,214.875
253.424,224.935,209.224,190.339,181.811,171.413,161.058,159.717,156.382,157.969,162.631,165.921,178.195,211.646
231.927,209.718,196.089,181.811,170.423,161.322,151.736,152.823,153.579,159.719,160.743,171.804,176.055,203.636
218.788,190.057,174.301,171.413,161.322,156.51,149.907,148.238,147.999,150.047,155.117,163.453,170.527,196.045
199.4,186.858,168.393,161.058,151.736,149.907,139.548,143.839,146.826,151.388,150.574,161.4,167.288,190.074
187.592,172.378,162.906,159.717,152.823,148.238,143.839,145.901,147.663,149.875,151.898,155.532,162.355,184.9
186.058,166.959,158.271,156.382,153.579,147.999,146.826,147.663,147.693,148.912,152.122,150.41,162.22,178.78
186.706,165.787,163.828,157.969,159.719,150.047,151.388,149.875,148.912,148.138,149.819,155.328,158.648,177.836
179.882,169.584,161.167,162.631,160.743,155.117,150.574,151.898,152.122,149.819,151.247,154.832,158.495,174.673
184.008,181.466,169.304,165.921,171.804,163.453,161.4,155.532,150.41,155.328,154.832,158.795,160.753,174.658
197.522,185.709,180.814,178.195,176.055,170.527,167.288,162.355,162.22,158.648,158.495,160.753,160.977,175.372
229.51,222.185,214.875,211.646,203.636,196.045,190.074,184.9,178.78,177.836,174.673,174.658,175.372,181.21
