341.621,308.459,291.346,268.494,244.419,230.996,210.233,198.517,196.507,197.744,191.097,196.178,210.132,245.14
308.459,266.758,253.653,236.974,221.633,200.18,197.575,182.473,177.13,175.72,180.792,191.998,197.257,235.324
291.346,253.653,234.724,220.644,207.166,183.644,176.77,172.646,167.386,174.151,170.426,179.79,189.838,228.136
268.494,236.974,220.644,199.75,192.18,180.985,171.278,170.12,165.291,167.395,171.059,175.806,187.109,224.154
244.419,221.633,207.166,192.18,179.578,170.281,161.148,162.126,162.361,167.868,170.178,180.274,184.879,215.132
230.996,200.18,183.644,180.985,170.281,166.483,159.82,156.446,157.53,158.607,163.233,172.073,179.368,207.201
210.233,197.575,176.77,171.278,161.148,159.82,148.202,151.827,154.942,159.246,158.466,169.091,174.947,200.03
198.517,182.473,172.646,170.12,162.126,156.446,151.827,155.334,155.896,157.696,159.257,163.38,170.349,194.492
196.507,177.13,167.386,165.291,162.361,157.53,154.942,155.896,155.847,156.309,159.03,158.101,168.887,187.783
197.744,175.72,174.151,167.395,167.868,158.607,159.246,157.696,156.309,155.015,156.04,162.728,166.518,185.961
191.097,180.792,170.426,171.059,170.178,163.233,158.466,159.257,159.03,156.04,158.229,161.696,165.894,183.093
196.178,191.998,179.79,175.806,180.274,172.073,169.091,163.38,158.101,162.728,161.696,166.517,167.64,182.815
210.132,197.257,189.838,187.109,184.879,179.368,174.947,170.349,168.887,166.518,165.894,167.64,167.866,182.888
245.14,235.324,228.136,224.154,215.132,207.201,200.03,194.492,187.783,185.961,183.093,182.815,182.888,188.784
