311.761,283.453,260.714,231.96,209.769,209.723,187.845,182.304,171.85,171.531,176.785,167.334,183.983,217.84
283.453,253.374,226.328,216.064,194.569,184.461,170.186,165.432,154.943,151.483,153.603,165.015,175.436,212.017
260.714,226.328,202.987,196.044,180.4,167.266,167.402,154.213,146.576,158.483,159.392,163.349,171.109,201.195
231.96,216.064,196.044,191.717,173.923,158.49,152.503,148.261,146.72,148.53,152.657,158.497,170.232,195.698
209.769,194.569,180.4,173.923,165.803,153.198,143.186,137.521,138.803,147.199,148.887,155.558,168.205,193.483
209.723,184.461,167.266,158.49,153.198,149.759,140.766,138.816,136.007,143.754,149.339,157.542,156.948,187.64
187.845,170.186,167.402,152.503,143.186,140.766,135.846,138.011,139.866,145.16,143.383,148.223,159.043,183.576
182.304,165.432,154.213,148.261,137.521,138.816,138.011,141.178,138.683,142.769,144.331,146.16,155.766,173.037
171.85,154.943,146.576,146.72,138.803,136.007,139.866,138.683,146.174,138.828,140.52,147.729,154.815,170.862
171.531,151.483,158.483,148.53,147.199,143.754,145.16,142.769,138.828,141.243,143.094,148.456,152.308,170.497
176.785,153.603,159.392,152.657,148.887,149.339,143.383,144.331,140.52,143.094,145.963,148.614,152.143,165.586
167.334,165.015,163.349,158.497,155.558,157.542,148.223,146.16,147.729,148.456,148.614,149.288,154.15,166.058
183.983,175.436,171.109,170.232,168.205,156.948,159.043,155.766,154.815,152.308,152.143,154.15,156.409,167.229
217.84,212.017,201.195,195.698,193.483,187.64,183.576,173.037,170.862,170.497,165.586,166.058,167.229,173.032
