486.456,427.046,377.537,342.013,312.362,310.101,281.128,279.199,256.196,275.879,266.295,266.3,277.46,343.035
427.046,358.731,324.537,319.435,294.364,275.865,253.282,249.074,236.584,235.17,232.376,252.645,266.222,322.35
377.537,324.537,289.715,285.578,264.869,254.283,247.968,235.168,220.833,242.043,247.492,240.412,255.115,304.538
342.013,319.435,285.578,277.329,263.269,236.239,228.388,221.576,220.715,216.369,229.211,231.391,251.438,297.95
312.362,294.364,264.869,263.269,253.841,227.14,217.154,215.656,209.91,214.577,225.63,224.488,241.331,283.613
310.101,275.865,254.283,236.239,227.14,226.265,215.942,210.914,206.639,210.946,215.687,226.578,232.94,279.457
281.128,253.282,247.968,228.388,217.154,215.942,206.739,205.376,203.332,213.878,203.102,216.166,227.225,267.585
279.199,249.074,235.168,221.576,215.656,210.914,205.376,203.864,204.097,209.501,208.011,209.894,219.155,252.196
256.196,236.584,220.833,220.715,209.91,206.639,203.332,204.097,210.505,200.139,199.815,205.922,214.245,243.171
275.879,235.17,242.043,216.369,214.577,210.946,213.878,209.501,200.139,196.843,201.892,206.656,209.93,238.443
266.295,232.376,247.492,229.211,225.63,215.687,203.102,208.011,199.815,201.892,206.821,202.22,207.551,230.979
266.3,252.645,240.412,231.391,224.488,226.578,216.166,209.894,205.922,206.656,202.22,207.318,213.655,231.398
277.46,266.222,255.115,251.438,241.331,232.94,227.225,219.155,214.245,209.93,207.551,213.655,216.121,229.595
343.035,322.35,304.538,297.95,283.613,279.457,267.585,252.196,243.171,238.443,230.979,231.398,229.595,235.11
