389.32,350.391,315.017,280.8,254.732,255.269,231.175,226.807,209.981,220.306,218.156,212.289,229.812,273.78
350.391,303.565,272.495,263.718,242.361,229.517,209.262,204.376,193.291,189.897,192.227,205.785,219.861,263.157
315.017,272.495,244.887,236.421,217.429,208.292,204.662,193.267,181.978,199.546,201.413,199.184,210.175,248.418
280.8,263.718,236.421,231.219,215.429,195.021,187.904,183.607,181.259,180.474,189.076,192.591,207.334,244.279
254.732,242.361,217.429,215.429,209.052,187.649,179.1,177.049,171.626,177.998,184.17,187.543,203.727,235.748
255.269,229.517,208.292,195.021,187.649,183.085,176.902,173.392,169.497,175.244,180.508,189.229,192.853,231.311
231.175,209.262,204.662,187.904,179.1,176.902,171.148,170.051,168.846,176.198,173.466,178.891,191.18,223.829
226.807,204.376,193.267,183.607,177.049,173.392,170.051,170.485,170.245,174.554,174.412,177.526,185.216,209.719
209.981,193.291,181.978,181.259,171.626,169.497,168.846,170.245,175.887,166.472,168.208,175.858,181.573,204.363
220.306,189.897,199.546,180.474,177.998,175.244,176.198,174.554,166.472,167.304,170.397,174.479,179.621,201.783
218.156,192.227,201.413,189.076,184.17,180.508,173.466,174.412,168.208,170.397,173.141,172.586,177.782,195.786
212.289,205.785,199.184,192.591,187.543,189.229,178.891,177.526,175.858,174.479,172.586,175.196,182.117,196.045
229.812,219.861,210.175,207.334,203.727,192.853,191.18,185.216,181.573,179.621,177.782,182.117,183.668,196.222
273.78,263.157,248.418,244.279,235.748,231.311,223.829,209.719,204.363,201.783,195.786,196.045,196.222,201.076
