462.844,388.336,356.799,353.456,324.207,292.782,278.528,262.417,254.962,255.855,257.72,257.19,279.224,330.437
388.336,345.126,319.566,308.092,281.63,271.766,249.84,237.97,229.783,233.254,231.826,240,251.057,314.211
356.799,319.566,286.123,280.325,265.687,248.747,235.244,224.904,224.005,235.738,226.997,233.007,244.089,296.036
353.456,308.092,280.325,282.036,250.479,238.901,218.018,209.924,214.086,215.067,216.318,230.846,241.761,290.972
324.207,281.63,265.687,250.479,233.827,226.278,215.629,208.128,202.859,212.285,213.473,223.716,235.616,280.466
292.782,271.766,248.747,238.901,226.278,213.583,205.246,202.334,205.151,207.028,215.86,216.267,222.137,265.432
278.528,249.84,235.244,218.018,215.629,205.246,197.4,197.806,194.744,201.073,204.469,210.804,222.397,260.071
262.417,237.97,224.904,209.924,208.128,202.334,197.806,192.955,194.179,197.86,206.117,205.244,219.465,247.252
254.962,229.783,224.005,214.086,202.859,205.151,194.744,194.179,197.085,196.236,201.032,199.666,209.362,237.636
255.855,233.254,235.738,215.067,212.285,207.028,201.073,197.86,196.236,191.233,195.4,197.159,202.704,228.306
257.72,231.826,226.997,216.318,213.473,215.86,204.469,206.117,201.032,195.4,195.826,194.358,202.662,226.399
257.19,240,233.007,230.846,223.716,216.267,210.804,205.244,199.666,197.159,194.358,200.647,206.922,221.639
279.224,251.057,244.089,241.761,235.616,222.137,222.397,219.465,209.362,202.704,202.662,206.922,205.393,223.34
330.437,314.211,296.036,290.972,280.466,265.432,260.071,247.252,237.636,228.306,226.399,221.639,223.34,227.336
