421.336,355.682,328.602,322.782,294.46,266.465,253.927,237.992,231.519,228.276,227.565,229.153,251.641,296.94
355.682,314.792,291.496,281.373,255.892,246.598,226.253,215.079,206.82,210.85,209.318,217.508,229.005,282.269
328.602,291.496,264.624,254.097,243.819,226.581,211.199,202.451,204.556,213.212,205.275,211.522,221.862,267.255
322.782,281.373,254.097,252.309,224.99,213.872,197.446,191.778,193.255,194.165,195.395,209.448,220.379,262.737
294.46,255.892,243.819,224.99,206.8,205.57,194.393,190.517,183.977,190.504,194.164,203.049,215.06,254.54
266.465,246.598,226.581,213.872,205.57,190.805,184.781,182.736,186.819,188.161,196.343,198.252,204.198,241.913
253.927,226.253,211.199,197.446,194.393,184.781,178.27,179.195,178.565,181.888,186.773,193.607,205.042,237.405
237.992,215.079,202.451,191.778,190.517,182.736,179.195,176.055,177.073,181.043,189.196,187.419,201.232,226.453
231.519,206.82,204.556,193.255,183.977,186.819,178.565,177.073,180.917,180.326,185.089,183.453,191.386,216.966
228.276,210.85,213.212,194.165,190.504,188.161,181.888,181.043,180.326,177.606,180.831,182.219,186.599,209.796
227.565,209.318,205.275,195.395,194.164,196.343,186.773,189.196,185.089,180.831,181.431,179.685,185.822,208.53
229.153,217.508,211.522,209.448,203.049,198.252,193.607,187.419,183.453,182.219,179.685,185.412,191.135,204.614
251.641,229.005,221.862,220.379,215.06,204.198,205.042,201.232,191.386,186.599,185.822,191.135,189.84,205.969
296.94,282.269,267.255,262.737,254.54,241.913,237.405,226.453,216.966,209.796,208.53,204.614,205.969,210.839
