501.523,422.946,388.151,385.584,353.688,320.457,305.719,291.856,278.432,283.373,283.615,289.045,309.697,364.649
422.946,376.069,348.789,336.989,308.397,296.881,273.732,261.549,256.696,256.308,255.238,264.171,274.766,346.795
388.151,348.789,314.089,308.427,286.349,272.722,261.104,246.708,246.537,260.264,246.589,256.46,264.27,325.765
385.584,336.989,308.427,309.883,275.348,262.586,237.872,230.065,235.406,233.65,234.962,253.346,264.879,318.307
353.688,308.397,286.349,275.348,255.771,247.053,236.151,226.292,223.006,231.983,233.645,241.792,257.264,306.297
320.457,296.881,272.722,262.586,247.053,235.669,224.051,222.122,223.672,224.692,234.893,236.522,240.513,289.976
305.719,273.732,261.104,237.872,236.151,224.051,214.7,218.315,210.51,220.139,222.007,228.467,241.037,282.286
291.856,261.549,246.708,230.065,226.292,222.122,218.315,209.665,210.57,216.588,222.441,223.262,239.193,268.522
278.432,256.696,246.537,235.406,223.006,223.672,210.51,210.57,214.751,212.267,218.319,216.548,227.546,258.26
283.373,256.308,260.264,233.65,231.983,224.692,220.139,216.588,212.267,205.972,212.19,212.842,218.91,248.105
283.615,255.238,246.589,234.962,233.645,234.893,222.007,222.441,218.319,212.19,211.907,210.341,218.233,245.533
289.045,264.171,256.46,253.346,241.792,236.522,228.467,223.262,216.548,212.842,210.341,215.431,221.591,240.616
309.697,274.766,264.27,264.879,257.264,240.513,241.037,239.193,227.546,218.91,218.233,221.591,223.232,240.463
364.649,346.795,325.765,318.307,306.297,289.976,282.286,268.522,258.26,248.105,245.533,240.616,240.463,245.609
