277.403,253.236,235.682,232.065,208.614,191.576,178.851,163.626,160.597,151.745,146.198,150.867,174.665,192.052
253.236,228.009,208.118,199.651,180.868,169.51,158.18,149.814,144.61,141.867,142.095,143.391,159.462,189.575
235.682,208.118,195.471,179.639,168.853,154.061,145.24,138.035,137.286,138.633,140.102,146.493,157.184,180.851
232.065,199.651,179.639,172.918,155.698,148.82,137.7,133.725,127.563,134.163,134.567,139.209,156.126,181.694
208.614,180.868,168.853,155.698,143.278,140.43,136.478,135.261,127.735,129.969,140.515,142.713,154.925,177.026
191.576,169.51,154.061,148.82,140.43,127.829,127.834,123.401,126.296,133.82,138.14,142.543,147.075,171.883
178.851,158.18,145.24,137.7,136.478,127.834,125.343,121.968,126.328,128.541,132.445,141.43,148.541,168.919
163.626,149.814,138.035,133.725,135.261,123.401,121.968,124.5,127.802,129.93,137.114,135.295,147.119,163.244
160.597,144.61,137.286,127.563,127.735,126.296,126.328,127.802,131.275,134.733,135.691,135.752,142.608,157.992
151.745,141.867,138.633,134.163,129.969,133.82,128.541,129.93,134.733,134.31,133.621,135.748,139.646,155.784
146.198,142.095,140.102,134.567,140.515,138.14,132.445,137.114,135.691,133.621,132.429,135.193,139.991,156.326
150.867,143.391,146.493,139.209,142.713,142.543,141.43,135.295,135.752,135.748,135.193,138.707,145.045,154.003
174.665,159.462,157.184,156.126,154.925,147.075,148.541,147.119,142.608,139.646,139.991,145.045,144.979,154.605
192.052,189.575,180.851,181.694,177.026,171.883,168.919,163.244,157.992,155.784,156.326,154.003,154.605,162.867
