372.976,320.82,299.263,292.738,263.404,241.715,227.891,211.782,207.616,202.029,198.883,202.136,224.655,262.363
320.82,285.863,261.945,253.316,230.143,220.262,202.743,193.007,184.926,187.6,185.952,192.71,206.172,250.609
299.263,261.945,244.053,228.754,219.138,201.878,188.483,178.783,181.55,188.572,182.957,191.105,199.49,237.873
292.738,253.316,228.754,223.395,201.402,192.413,176.742,171.9,171.326,173.48,175.473,185.244,197.476,234.865
263.404,230.143,219.138,201.402,183.573,183.865,173.868,173.106,165.286,169.619,175.856,182.96,195.923,228.827
241.715,220.262,201.878,192.413,183.865,168.125,164.354,162.885,167.845,170.109,175.764,178.819,185.328,217.874
227.891,202.743,188.483,176.742,173.868,164.354,161.06,159.816,160.803,163.099,168.7,175.96,186.945,213.977
211.782,193.007,178.783,171.9,173.106,162.885,159.816,157.43,160.922,163.672,171.036,169.612,182.149,204.727
207.616,184.926,181.55,171.326,165.286,167.845,160.803,160.922,163.915,165.113,168.868,168.105,175.582,197.015
202.029,187.6,188.572,173.48,169.619,170.109,163.099,163.672,165.113,161.938,164.651,165.859,169.831,191.388
198.883,185.952,182.957,175.473,175.856,175.764,168.7,171.036,168.868,164.651,165.372,164.952,170.612,190.788
202.136,192.71,191.105,185.244,182.96,178.819,175.96,169.612,168.105,165.859,164.952,170.145,175.685,187.568
224.655,206.172,199.49,197.476,195.923,185.328,186.945,182.149,175.582,169.831,170.612,175.685,175.652,188.857
262.363,250.609,237.873,234.865,228.827,217.874,213.977,204.727,197.015,191.388,190.788,187.568,188.857,194.274
