431.303,365.182,336.655,331.308,303.263,274.889,260.331,244.552,238.633,236.155,236.14,236.794,259.771,307.216
365.182,323.852,300.303,288.408,263.591,253.942,233.169,221.358,214.025,217.673,215.891,224.399,235.682,291.587
336.655,300.303,269.776,261.134,249.279,233.5,217.854,208.947,210.533,219.591,211.264,217.277,227.639,276.041
331.308,288.408,261.134,261.542,232.865,220.692,203.323,196.849,199.269,199.769,201.345,215.679,227.284,271.487
303.263,263.591,249.279,232.865,213.985,212.307,200.408,196.497,189.071,196.476,199.556,208.864,221.058,261.828
274.889,253.942,233.5,220.692,212.307,197.016,191.21,189.255,191.767,193.846,202.173,203.934,209.448,248.461
260.331,233.169,217.854,203.323,200.408,191.21,183.414,184.517,183.253,187.004,191.788,198.814,210.277,244.056
244.552,221.358,208.947,196.849,196.497,189.255,184.517,182.031,182.036,185.646,193.709,192.027,205.798,232.671
238.633,214.025,210.533,199.269,189.071,191.767,183.253,182.036,185.702,184.452,189.18,189.021,196.138,223.198
236.155,217.673,219.591,199.769,196.476,193.846,187.004,185.646,184.452,182.584,185.182,186.227,191.144,215.359
236.14,215.891,211.264,201.345,199.556,202.173,191.788,193.709,189.18,185.182,185.578,184.172,190.292,213.755
236.794,224.399,217.277,215.679,208.864,203.934,198.814,192.027,189.021,186.227,184.172,190.269,195.57,209.775
259.771,235.682,227.639,227.284,221.058,209.448,210.277,205.798,196.138,191.144,190.292,195.57,194.787,211.036
307.216,291.587,276.041,271.487,261.828,248.461,244.056,232.671,223.198,215.359,213.755,209.775,211.036,215.604
