272.233,260.619,255.082,253.425,243.502,245.99,248.788,250.071,257.293,267.726,280.031,289.549,304.637,347.775
260.619,250.062,245.597,244.658,241.123,246.127,243.554,251.606,250.225,261.14,263.346,275.647,290.465,333.972
255.082,245.597,247.563,241.477,240.154,239.765,240,240.581,248.835,253.994,261.742,272.326,280.151,321.7
253.425,244.658,241.477,236.889,236.185,237.587,242.936,240.881,247.195,250.88,260.662,267.626,280.89,318.264
243.502,241.123,240.154,236.185,241.746,235.628,239.896,237.161,245.698,252.766,254.751,262.27,274.219,309.601
245.99,246.127,239.765,237.587,235.628,241.292,235.452,239.144,239.02,244.975,252.818,256.949,265.991,297.067
248.788,243.554,240,242.936,239.896,235.452,241.113,234.508,239.114,243.348,246.845,255.296,261.998,296.322
250.071,251.606,240.581,240.881,237.161,239.144,234.508,236.825,237.706,240.476,244.405,251.726,260.917,287.272
257.293,250.225,248.835,247.195,245.698,239.02,239.114,237.706,240.775,238.716,246.312,250.047,258.649,285.605
267.726,261.14,253.994,250.88,252.766,244.975,243.348,240.476,238.716,243.921,245.336,253.875,260.182,288.543
280.031,263.346,261.742,260.662,254.751,252.818,246.845,244.405,246.312,245.336,251.576,258.503,265.431,290.337
289.549,275.647,272.326,267.626,262.27,256.949,255.296,251.726,250.047,253.875,258.503,264.306,268.729,296.767
304.637,290.465,280.151,280.89,274.219,265.991,261.998,260.917,258.649,260.182,265.431,268.729,277.919,306.641
347.775,333.972,321.7,318.264,309.601,297.067,296.322,287.272,285.605,288.543,290.337,296.767,306.641,327.393
