373.041,349.884,336.512,333.627,320.28,327.557,329.928,331.818,334.818,350.637,368.67,377.19,397.268,468.972
349.884,329.875,323.654,320.965,319.656,322.839,317.61,333.174,326.769,340.374,345.154,361.689,377.053,448.28
336.512,323.654,336.313,318.676,314.638,313.344,313.28,313.47,322.976,329.981,337.973,358.093,363.685,431.156
333.627,320.965,318.676,314.527,310.185,312.032,313.837,313.3,325.487,324.953,338.202,348.511,364.538,423.53
320.28,319.656,314.638,310.185,320.198,306.805,310.875,307.364,321.613,330.229,331.395,342.873,361.057,412.214
327.557,322.839,313.344,312.032,306.805,312.27,305.454,310.534,309.383,316.838,325.783,334.458,351.168,393.234
329.928,317.61,313.28,313.837,310.875,305.454,317.008,305.377,309.017,314.431,320.209,331.228,340.193,392.849
331.818,333.174,313.47,313.3,307.364,310.534,305.377,305.689,307.147,315.79,315.148,324.683,339.123,380.995
334.818,326.769,322.976,325.487,321.613,309.383,309.017,307.147,311.689,308.369,321.074,323.844,337.812,379.085
350.637,340.374,329.981,324.953,330.229,316.838,314.431,315.79,308.369,316.573,316.141,330.25,340.001,377.923
368.67,345.154,337.973,338.202,331.395,325.783,320.209,315.148,321.074,316.141,329.605,336.943,344.231,378.59
377.19,361.689,358.093,348.511,342.873,334.458,331.228,324.683,323.844,330.25,336.943,341.776,350.01,388.215
397.268,377.053,363.685,364.538,361.057,351.168,340.193,339.123,337.812,340.001,344.231,350.01,361.347,399.043
468.972,448.28,431.156,423.53,412.214,393.234,392.849,380.995,379.085,377.923,378.59,388.215,399.043,424.182
