282.173,258.737,251.093,244.553,237.375,234.839,232.311,232.002,235.701,245.08,256.569,264.812,285.728,331.878
258.737,240.087,238.109,233.701,229.025,225.192,221.95,220.955,236.683,236.852,241.957,255.415,273.981,317.439
251.093,238.109,228.045,226.545,225.22,219.568,223.448,221.649,226.404,234.318,243.149,250.729,262.323,307.078
244.553,233.701,226.545,224.704,215.606,216.734,218.872,216.491,223.275,228.693,236.499,249.439,252.281,299.601
237.375,229.025,225.22,215.606,215.07,213.482,217.79,220.808,223.118,226.136,233.605,239.079,251.598,288.385
234.839,225.192,219.568,216.734,213.482,216.84,215.602,218.306,216.253,220.929,224.406,232.736,249.285,281.091
232.311,221.95,223.448,218.872,217.79,215.602,209.554,213.977,215.494,216.269,224.122,228.994,240.775,278.61
232.002,220.955,221.649,216.491,220.808,218.306,213.977,210.508,212.335,221.093,223.198,230.483,236.201,266.636
235.701,236.683,226.404,223.275,223.118,216.253,215.494,212.335,216.428,214.923,221.577,224.894,237.411,262.373
245.08,236.852,234.318,228.693,226.136,220.929,216.269,221.093,214.923,218.252,221.698,224.819,233.575,260.336
256.569,241.957,243.149,236.499,233.605,224.406,224.122,223.198,221.577,221.698,224.839,229.91,236.622,259.559
264.812,255.415,250.729,249.439,239.079,232.736,228.994,230.483,224.894,224.819,229.91,234.068,239.803,262.733
285.728,273.981,262.323,252.281,251.598,249.285,240.775,236.201,237.411,233.575,236.622,239.803,247.753,270.198
331.878,317.439,307.078,299.601,288.385,281.091,278.61,266.636,262.373,260.336,259.559,262.733,270.198,286.13
