318.545,285.616,278.515,271.921,262.713,261.001,258.036,257.127,260.583,269.859,283.715,292.586,314.258,369.899
285.616,264.872,264.221,259.005,251.578,247.455,246.162,244.943,261.627,261.165,265.658,280.845,300.901,352.048
278.515,264.221,252.324,252.518,248.649,241.704,248.063,244.045,248.155,255.732,266.357,273.107,286.801,338.671
271.921,259.005,252.518,247.968,239.942,237.654,240.245,236.606,244.211,251.639,258.214,274.134,276.273,330.736
262.713,251.578,248.649,239.942,236.882,234.514,237.211,241.006,245.287,248.093,256.896,261.515,276.73,319.702
261.001,247.455,241.704,237.654,234.514,238.338,236.116,241,235.797,242.029,246.149,254.632,271.485,309.675
258.036,246.162,248.063,240.245,237.211,236.116,229.076,233.664,236.367,235.5,245.108,249.825,263.521,305.543
257.127,244.943,244.045,236.606,241.006,241,233.664,229.036,231.817,241.264,243.34,251.428,258.366,293.889
260.583,261.627,248.155,244.211,245.287,235.797,236.367,231.817,235.876,234.773,241.937,246.117,261.374,287.331
269.859,261.165,255.732,251.639,248.093,242.029,235.5,241.264,234.773,238.173,241.475,244.459,254.873,284.96
283.715,265.658,266.357,258.214,256.896,246.149,245.108,243.34,241.937,241.475,245.651,250.61,257.416,283.565
292.586,280.845,273.107,274.134,261.515,254.632,249.825,251.428,246.117,244.459,250.61,255.2,259.981,286.112
314.258,300.901,286.801,276.273,276.73,271.485,263.521,258.366,261.374,254.873,257.416,259.981,270.431,294.32
369.899,352.048,338.671,330.736,319.702,309.675,305.543,293.889,287.331,284.96,283.565,286.112,294.32,311.311
